"FIPS","Population","HS","BAorHigher","Owner_Occupied","Uninsured","Poverty","MetroArea","Unemployment","HHIncome_med","HHInc_PercStateTotal","Rural_Urban","UrbanInfCode","EconType","Male","WhiteAlone","BlackAlone","AsianAlone","Hispanic","Multiple"
2230,"1148",23.4,33.7,NA,NA,4.3,"No",9.8,"74635 ",99.6,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Recreation",52.0034843205575,85.9756097560976,0.696864111498258,2.52613240418118,5.48780487804878,5.31358885017422
2231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2232,NA,NA,NA,NA,NA,NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2240,"6918",32.6,19.1,NA,NA,13.4,"No",9.6,"63527 ",84.8,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Mining",55.1459959525875,77.3778548713501,1.99479618386817,2.35617230413414,6.37467476149176,5.24718126626192
2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2261,"9164",32.7,30.6,NA,NA,9.7,"No",7.4,"68528 ",91.5,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Recreation",52.411610650371,72.4465298996072,1.05848974247054,4.76865997381056,5.30336097773898,6.94020078568311
2275,"2503",37.6,20.7,NA,NA,11.6,"No",7,"57832 ",77.2,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Recreation",51.7778665601278,69.1570115860967,0.479424690371554,3.31602077506992,2.99640431482221,10.4274870155813
2280,NA,NA,NA,NA,NA,NA,"No",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2282,"604",38.4,20,NA,NA,13.1,"No",8.2,"59523 ",79.5,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Government",55.4635761589404,35.9271523178808,1.98675496688742,6.78807947019868,4.63576158940397,14.4039735099338
2290,"5327",40.3,13.4,NA,NA,23.7,"No",15.3,"38912 ",51.9,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Nonspecialized",52.9754082973531,23.1086915712409,0.976159189036981,0.394218134034166,2.77829923033602,5.80063825793129
4000,"7171646",24,28.9,NA,NA,14.1,NA,4.8,"59079 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
4001,"71818",33.1,11.7,79.970802919708,NA,37.3,"No",10.1,"33652 ",57,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Government",49.1659472555627,22.3746136066167,0.570887521234231,0.449747974045504,6.39115542064663,1.61380155392798
4003,"126770",23.5,23,69.6458856944359,NA,15.1,"Yes",5.6,"49164 ",83.2,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",50.7848860140412,87.7139701822198,4.61623412479293,2.26788672398833,35.6338250374694,3.22473771397018
4005,"142854",21.4,35.6,61.256435375284,NA,15.9,"Yes",5.5,"60187 ",101.9,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",49.407086955913,65.6698447365842,1.46233217130777,2.05874529239643,14.2726139975079,3.03386674506839
4007,"53889",28.6,18.5,NA,NA,20.4,"No",5.9,"43585 ",73.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Recreation",49.4423722837685,78.5169515114402,0.836905490916514,0.944534134981165,18.7385180649112,1.70721297481861
4009,"38072",29.9,15.3,NA,NA,20.2,"No",5.1,"50157 ",84.9,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Government",53.2753729775163,81.7267283042656,1.78608951460391,0.690796385795335,33.1398403025846,1.94893885270015
4011,"9483",36.2,11.9,NA,NA,10.5,"No",4.3,"65818 ",111.4,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Mining",51.3656016028683,90.1613413476748,2.09849203838448,0.949066751028156,47.2951597595698,2.57302541389856
4012,"21098",33,12.4,NA,NA,23.7,"No",6.2,"37350 ",63.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Recreation",51.2844819414162,76.5143615508579,1.21338515499099,0.971656081145132,28.0832306379752,2.97658545833728
4013,"4410824",22.6,32,62.693815287076,10.8024721655373,12.3,"Yes",4.1,"65234 ",110.4,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",49.4628214592103,83.0543000582204,6.25436426391078,4.59773502638056,31.2784413977978,2.99603883537407
4015,"209550",34.8,12.9,69.9834408724947,NA,16.8,"Yes",5.8,"45129 ",76.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",50.5745645430685,91.7828680505846,1.29277022190408,1.24027678358387,16.8308279646862,2.41135767120019
4017,"110445",30.1,15.8,65.6951293843852,NA,28.5,"No",7.8,"40650 ",68.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Recreation",50.0529675404047,50.421476753135,1.00864683779257,0.68540902711757,11.4527592919553,2.15129702566888
4019,"1039073",22.5,31.9,63.8661063398534,9.62281271781885,16.2,"Yes",4.5,"53395 ",90.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.2223356780515,84.893457918741,4.16255643251244,3.39745138214543,37.5510671531259,2.98265858125464
4021,"447138",29.7,19,74.4688958065235,NA,12.9,"Yes",5,"58848 ",99.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",52.09062973847,82.8290147560708,5.19347494509525,1.91663423819939,30.4259535087602,2.98207712160452
4023,"46511",27.2,21,NA,NA,24.4,"No",9.3,"40545 ",68.6,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",48.3176022876309,95.7042420072671,0.935262626045452,0.763260304014104,83.4447765044828,1.04276407731504
4025,"231993",25.7,25.2,71.2582215942014,NA,13.2,"Yes",4.5,"48758 ",82.5,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",48.8467324445134,93.4411814149565,0.875026401658671,1.18193221347196,14.6754427935326,2.23023970550836
4027,"212128",25.9,14.8,67.1214151701956,NA,19.5,"Yes",17,"44116 ",74.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",51.5283225222507,91.1982387992156,2.69271383315734,1.58724920802534,64.3125848544275,1.99690752753055
5000,"3013825",34.1,22.6,NA,NA,16.8,NA,3.7,"47094 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
5001,"17769",38.3,15.5,NA,NA,17.9,"No",3.4,"43887 ",93.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",48.3595025043615,72.0918453486409,24.8747819235748,0.832911249929653,3.2753672125612,1.80088918903709
5003,"20046",39.9,13.2,NA,NA,19.6,"No",5.5,"41127 ",87.3,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","11 - Noncore (not adjacent to micro area, with a town of ≥ 2,500)","Manufacturing",48.7428913498952,72.5980245435498,24.9127007881872,0.254414845854535,5.51232166018158,1.42173002095181
5005,"41619",35,18.3,NA,NA,15.1,"No",4.1,"39686 ",84.3,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",48.2856387707537,96.590499531464,0.398856291597588,0.523799226314904,2.51567793555828,1.63146639755881
5007,"272608",29.1,32.4,64.8557662610415,NA,8.6,"Yes",2.9,"68978 ",146.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.7351508393004,88.6749471768987,2.02782016668623,4.08315236530109,16.8648755722503,2.6129093790351
5009,"37480",33.8,16,NA,NA,14.8,"No",3.5,"44482 ",94.5,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",49.2075773745998,95.8644610458911,0.426894343649947,0.688367129135539,2.61205976520811,2.03575240128068
5011,"10897",41.6,15.2,NA,NA,21.7,"No",4.5,"37729 ",80.1,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Nonspecialized",48.6923006332018,68.7161604111223,27.6681655501514,0.458841883087088,15.7107460769019,1.58759291548133
5013,"5277",43.6,12.1,NA,NA,15.7,"No",3.9,"44969 ",95.5,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Manufacturing",50.4453287852947,75.6869433390184,21.356831533068,0.284252416145537,4.07428463141937,1.95186659086602
5015,"28223",34.6,20.4,NA,NA,16.1,"No",3.2,"45023 ",95.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",49.7714629911774,93.0871983842965,0.807851752117068,1.54483931545194,15.242887007051,2.1719873861744
5017,"10438",39.2,14.7,NA,NA,31.4,"No",6.9,"31787 ",67.5,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Farming",50.5077601073002,43.2937344318835,54.3111707223606,0.747269591875838,5.78654914734623,1.1400651465798
5019,"22061",30.5,27.6,NA,NA,19.9,"No",3.8,"45408 ",96.4,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Government",47.3777253977608,72.5851049363129,24.4730519922034,0.639136938488736,4.88191831739268,1.59557590317755
5021,"14847",41.2,11.6,NA,NA,20.7,"No",4.4,"37687 ",80,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Farming",48.8650905906917,97.0633798073685,0.767831885229339,0.195325655014481,2.13511147033071,1.44136862665858
5023,"24965",40.7,14.9,NA,NA,14.6,"No",4.5,"44902 ",95.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Recreation",49.1768475866213,96.6793510915281,0.43260564790707,0.500700981373923,2.4193871419988,1.60224314039656
5025,"8018",47.2,16.2,NA,NA,15.5,"Yes",3.9,"47600 ",101.1,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.6133699176852,86.2434522324769,11.5864305313046,0.162135195809429,2.39461212272387,1.45921676228486
5027,"23537",39.9,20.6,NA,NA,22.4,"No",4.8,"40909 ",86.9,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Manufacturing",48.2304456812678,61.1250371755109,35.9136678421209,1.0664060840379,2.89756553511493,1.25759442579768
5029,"20891",43.4,16,NA,NA,17.9,"No",4.4,"44565 ",94.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",49.1120578239433,84.763773873917,11.4451199080944,0.4643147766981,4.02087023120004,2.41730888899526
5031,"108558",34.1,26.3,56.7754956666271,NA,17.9,"Yes",3.1,"45615 ",96.9,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",48.5731129902909,80.141491184436,16.240166546915,1.24818069603346,5.18064076346285,1.77324563827631
5033,"63406",37.4,15.3,NA,NA,16,"Yes",3.6,"47363 ",100.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.2981736744157,90.8573321136801,1.6055262908873,1.65441756300666,8.04497997034981,3.25994385389395
5035,"48342",35,18,NA,NA,19.2,"Yes",4.3,"42606 ",90.5,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",47.6004302676761,43.4528981010302,54.0275536800298,0.672293243970047,2.62090935418477,1.40043854205453
5037,"16676",41.5,15.4,NA,NA,18,"No",4.2,"41214 ",87.5,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Nonspecialized",48.2369872871192,74.4483089469897,22.8891820580475,0.755576876948909,2.00287838810266,1.4451906932118
5039,"7182",43.4,13.7,NA,NA,21.3,"No",4.4,"37259 ",79.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",49.4152046783626,55.9732664995823,41.3394597605124,0.236702868281816,3.36953494848232,1.76830966304651
5041,"11512",44,12.4,NA,NA,24.3,"No",4.5,"36132 ",76.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",47.228978457262,49.3485059068798,48.0455177206393,0.634120917303683,6.41070187630299,1.39854065323141
5043,"18328",35.4,20.6,NA,NA,19.5,"No",5,"42494 ",90.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Government",48.8596682671323,69.472937581842,28.0226975120035,0.67656045395024,3.87385421213444,1.24399825403754
5045,"124806",30.5,30,61.4820592823713,NA,15.4,"Yes",3.3,"53882 ",114.4,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",48.8694453792286,83.5552777911318,12.1708892200695,1.30843068442222,4.13842283223563,2.20742592503566
5047,"17810",40.1,11.8,NA,NA,18.3,"No",3.6,"43696 ",92.8,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",50.0168444693992,94.5480067377878,0.965749578888265,1.04435710275126,3.41942728804043,1.81358787198203
5049,"12269",37.2,11.8,NA,NA,20.6,"No",4,"35630 ",75.7,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Nonspecialized",49.0749042301736,96.4218762735349,0.668351128861358,0.326024940907979,1.5323172222675,1.78498655147119
5051,"99154",31.5,20.2,66.8627247758719,NA,20.4,"Yes",4,"43610 ",92.6,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Recreation",48.0666438066039,87.0393529257519,8.73993989148194,0.87540593420336,5.86058051112411,2.51326219819674
5053,"18188",44.2,18.3,NA,NA,13.1,"Yes",3.1,"52050 ",110.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.4007037607214,94.6778095447548,2.79305036287662,0.406861667033209,2.91400923685947,1.53397844732791
5055,"45325",44.2,15.9,NA,NA,16.5,"No",3.5,"46512 ",98.8,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",49.1759514616657,95.2013237727523,1.83121897407612,0.401544401544402,2.92333149476007,1.55543298400441
5057,"21741",36.9,15.1,NA,NA,20.6,"No",3.6,"38682 ",82.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",48.2130536773837,66.0963157168484,30.2148015270687,0.547352927648222,13.1686674945955,2.24920656823513
5059,"33701",39.6,14.7,NA,NA,18.7,"No",3.8,"47205 ",100.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",52.351562268182,85.4663066377852,11.3112370552803,0.412450669119611,3.52215067802142,2.09489332660752
5061,"13341",37.3,14.7,NA,NA,17.3,"No",3.5,"40199 ",85.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",48.0998425905105,74.8969342627989,21.0104190090698,0.562176748369687,12.5702720935462,1.85143542463084
5063,"37678",35.8,18.9,NA,NA,14.5,"No",4.1,"45596 ",96.8,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Manufacturing",48.7578958543447,94.078772758639,2.33823451350921,0.809490949625776,6.54227931418865,1.73045278411805
5065,"13593",37.8,13.8,NA,NA,18.7,"No",5.5,"37828 ",80.3,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Government",51.864930478923,95.0121386007504,2.06724049142941,0.522327668652983,2.5895681600824,1.52284263959391
5067,"16811",41.1,10.2,NA,NA,25.6,"No",6.2,"36573 ",77.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Government",49.6579620486586,78.9602046279222,17.7205401225388,0.517518291594789,2.89691273570876,1.87972161085004
5069,"68114",38.5,17.8,65.8250744243886,NA,22.2,"Yes",5.3,"38596 ",82,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",49.4200898493702,40.1253780426931,57.1277564083742,0.86619490853569,2.13759285903045,1.35067680653023
5071,"26742",41.2,15.8,NA,NA,22.2,"No",4.5,"39381 ",83.6,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Manufacturing",49.599880338045,91.7395856704809,2.29227432503179,2.48298556577668,14.1163712512153,2.18009124224067
5073,"6682",41.3,16.5,NA,NA,22.8,"No",5.2,"35527 ",75.4,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Nonspecialized",49.131996408261,61.2241843759354,36.276563903023,0.523795270876983,2.76863214606405,1.33193654594433
5075,"16434",40.4,15,NA,NA,17.7,"No",3.9,"40308 ",85.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",49.3610806863819,96.4159668978946,1.20481927710843,0.322502129731045,1.67944505293903,1.42996227333577
5077,"8985",40.8,8.9,NA,NA,43,"No",4.8,"28080 ",59.6,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Farming",56.1936560934892,43.2276015581525,54.1791875347802,0.589872008903728,2.50417362270451,1.39120756816917
5079,"13383",50.3,8.9,NA,NA,27.5,"Yes",4.3,"44951 ",95.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",61.8172308152133,67.3167451244116,30.4416050212957,0.321303145781962,3.91541507883135,1.38235074348054
5081,"12326",42.7,11.4,NA,NA,16,"Yes",5.3,"43559 ",92.5,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",48.1583644329061,75.4746065227973,19.8361187733247,0.470550056790524,3.70760993022878,2.4825571961707
5083,"21737",45,12.1,NA,NA,18.6,"No",4,"41471 ",88.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",49.924092561071,92.9797120117772,1.55035193448958,2.40143534066338,3.10530431982334,1.88618484611492
5085,"73657",35.1,20.3,66.3507982743999,NA,11.9,"Yes",3.2,"56651 ",120.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.285200320404,89.8027342954505,6.34698670866313,0.935416864656448,4.76125826465916,2.12607084187518
5087,"16481",45.6,12.5,NA,NA,18.4,"Yes",2.9,"42674 ",90.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.9302226806626,94.2600570353741,0.904071354893514,0.806989867119714,5.98264668406043,1.83241308173048
